datetime,timestamp,joint_angle_1,joint_angle_des_1,joint_angle_2,joint_angle_des_2,joint_angle_3,joint_angle_des_3,joint_angle_4,joint_angle_des_4 
2023-10-20 12:19:03.698541,1697797143.698541,1.4,1.4,1.93,1.92,1.57,1.57,1.39,1.4
2023-10-20 12:19:03.908764,1697797143.908764,1.4,1.4,1.92,1.92,1.57,1.57,1.39,1.4
2023-10-20 12:19:04.118786,1697797144.118786,1.4,1.4,1.92,1.92,1.57,1.57,1.39,1.4
2023-10-20 12:19:04.328951,1697797144.328951,1.57,1.57,1.92,1.92,1.57,1.57,1.39,1.4
2023-10-20 12:19:04.538540,1697797144.53854,1.57,1.57,1.92,1.92,1.57,1.57,1.39,1.4
2023-10-20 12:19:04.748362,1697797144.748362,1.57,1.57,1.92,1.92,1.57,1.57,1.39,1.4
2023-10-20 12:19:04.958026,1697797144.958026,1.57,1.57,1.92,1.92,1.57,1.57,1.39,1.4
2023-10-20 12:19:05.168577,1697797145.168577,1.57,1.57,1.92,1.92,1.57,1.57,1.39,1.4
2023-10-20 12:19:05.378587,1697797145.378587,1.57,1.57,1.92,1.92,1.57,1.57,1.39,1.4
2023-10-20 12:19:05.589248,1697797145.589248,1.57,1.57,1.92,1.92,1.57,1.57,1.39,1.4
2023-10-20 12:19:05.799084,1697797145.799084,1.71,1.75,1.92,1.92,1.57,1.57,1.39,1.4
2023-10-20 12:19:06.009021,1697797146.009021,1.75,1.75,1.92,1.92,1.57,1.57,1.39,1.4
2023-10-20 12:19:06.218206,1697797146.218206,1.75,1.75,1.92,1.92,1.57,1.57,1.39,1.4
2023-10-20 12:19:06.429025,1697797146.429025,1.74,1.75,1.92,1.92,1.57,1.57,1.39,1.4
2023-10-20 12:19:06.639308,1697797146.639308,1.74,1.75,1.92,1.92,1.57,1.57,1.39,1.4
2023-10-20 12:19:06.849297,1697797146.849297,1.74,1.75,1.92,1.92,1.57,1.57,1.39,1.4
2023-10-20 12:19:07.058494,1697797147.058494,1.74,1.75,1.92,1.92,1.57,1.57,1.39,1.4
2023-10-20 12:19:07.268652,1697797147.268652,1.82,1.92,1.91,1.92,1.57,1.57,1.39,1.4
2023-10-20 12:19:07.479215,1697797147.479215,1.92,1.92,1.91,1.92,1.58,1.57,1.39,1.4
2023-10-20 12:19:07.688490,1697797147.68849,1.92,1.92,1.91,1.92,1.58,1.57,1.39,1.4
2023-10-20 12:19:07.899560,1697797147.89956,1.92,1.92,1.91,1.92,1.58,1.57,1.39,1.4
2023-10-20 12:19:08.109311,1697797148.109311,1.92,1.92,1.91,1.92,1.58,1.57,1.39,1.4
2023-10-20 12:19:08.318687,1697797148.318687,1.92,1.92,1.92,1.92,1.58,1.57,1.39,1.4
2023-10-20 12:19:08.528961,1697797148.528961,1.92,1.92,1.92,1.92,1.58,1.57,1.39,1.4
2023-10-20 12:19:08.739469,1697797148.739469,1.93,2.09,1.92,1.92,1.58,1.57,1.39,1.4
2023-10-20 12:19:08.949880,1697797148.94988,2.09,2.09,1.92,1.92,1.58,1.57,1.4,1.4
2023-10-20 12:19:09.158554,1697797149.158554,2.09,2.09,1.92,1.92,1.58,1.57,1.4,1.4
2023-10-20 12:19:09.368786,1697797149.368786,2.09,2.09,1.92,1.92,1.58,1.57,1.4,1.4
2023-10-20 12:19:09.579245,1697797149.579245,2.09,2.09,1.92,1.92,1.58,1.57,1.4,1.4
2023-10-20 12:19:09.789872,1697797149.789872,2.09,2.09,1.92,1.92,1.58,1.57,1.4,1.4
2023-10-20 12:19:09.999099,1697797149.999099,2.09,2.09,1.92,1.92,1.57,1.57,1.4,1.4
2023-10-20 12:19:10.209050,1697797150.20905,2.09,1.05,1.92,2.09,1.57,1.57,1.4,1.4
2023-10-20 12:19:10.419180,1697797150.41918,1.87,1.05,2.1,2.09,1.57,1.57,1.39,1.4
2023-10-20 12:19:10.628633,1697797150.628633,1.61,1.05,2.1,2.09,1.56,1.57,1.39,1.4
2023-10-20 12:19:10.839029,1697797150.839029,1.36,1.05,2.1,2.09,1.56,1.57,1.39,1.4
2023-10-20 12:19:11.048582,1697797151.048582,1.12,1.05,2.1,2.09,1.57,1.57,1.39,1.4
2023-10-20 12:19:11.259532,1697797151.259532,1.05,1.05,2.09,2.09,1.57,1.57,1.39,1.4
2023-10-20 12:19:11.469433,1697797151.469433,1.05,1.05,2.09,2.09,1.57,1.57,1.39,1.4
2023-10-20 12:19:11.679099,1697797151.679099,1.05,1.05,2.09,2.09,1.57,1.57,1.39,1.4
2023-10-20 12:19:11.889061,1697797151.889061,1.2,1.22,2.09,2.09,1.57,1.57,1.39,1.4
2023-10-20 12:19:12.099939,1697797152.099939,1.22,1.22,2.09,2.09,1.57,1.57,1.39,1.4
2023-10-20 12:19:12.309683,1697797152.309683,1.22,1.22,2.09,2.09,1.57,1.57,1.39,1.4
2023-10-20 12:19:12.518690,1697797152.51869,1.22,1.22,2.09,2.09,1.57,1.57,1.39,1.4
2023-10-20 12:19:12.729774,1697797152.729774,1.22,1.22,2.09,2.09,1.57,1.57,1.39,1.4
2023-10-20 12:19:12.939534,1697797152.939534,1.22,1.22,2.09,2.09,1.57,1.57,1.39,1.4
2023-10-20 12:19:13.149081,1697797153.149081,1.22,1.22,2.09,2.09,1.57,1.57,1.39,1.4
2023-10-20 12:19:13.358472,1697797153.358472,1.36,1.4,2.1,2.09,1.56,1.57,1.39,1.4
2023-10-20 12:19:13.568984,1697797153.568984,1.39,1.4,2.1,2.09,1.56,1.57,1.39,1.4
2023-10-20 12:19:13.779520,1697797153.77952,1.39,1.4,2.1,2.09,1.56,1.57,1.39,1.4
2023-10-20 12:19:13.988955,1697797153.988955,1.39,1.4,2.1,2.09,1.56,1.57,1.39,1.4
2023-10-20 12:19:14.199778,1697797154.199778,1.39,1.4,2.1,2.09,1.56,1.57,1.39,1.4
2023-10-20 12:19:14.409615,1697797154.409615,1.39,1.4,2.1,2.09,1.56,1.57,1.39,1.4
2023-10-20 12:19:14.619732,1697797154.619732,1.39,1.4,2.1,2.09,1.57,1.57,1.39,1.4
2023-10-20 12:19:14.829920,1697797154.82992,1.47,1.57,2.1,2.09,1.57,1.57,1.39,1.4
2023-10-20 12:19:15.038086,1697797155.038086,1.57,1.57,2.1,2.09,1.57,1.57,1.39,1.4
2023-10-20 12:19:15.249510,1697797155.24951,1.57,1.57,2.1,2.09,1.57,1.57,1.39,1.4
2023-10-20 12:19:15.459098,1697797155.459098,1.57,1.57,2.1,2.09,1.57,1.57,1.39,1.4
2023-10-20 12:19:15.668852,1697797155.668852,1.57,1.57,2.1,2.09,1.57,1.57,1.39,1.4
2023-10-20 12:19:15.879576,1697797155.879576,1.57,1.57,2.1,2.09,1.57,1.57,1.39,1.4
2023-10-20 12:19:16.089964,1697797156.089964,1.57,1.57,2.1,2.09,1.57,1.57,1.39,1.4
2023-10-20 12:19:16.298210,1697797156.29821,1.58,1.75,2.1,2.09,1.57,1.57,1.39,1.4
2023-10-20 12:19:16.508365,1697797156.508365,1.75,1.75,2.09,2.09,1.57,1.57,1.39,1.4
2023-10-20 12:19:16.719037,1697797156.719037,1.75,1.75,2.09,2.09,1.57,1.57,1.39,1.4
2023-10-20 12:19:16.928763,1697797156.928763,1.75,1.75,2.09,2.09,1.57,1.57,1.39,1.4
2023-10-20 12:19:17.138989,1697797157.138989,1.75,1.75,2.09,2.09,1.57,1.57,1.39,1.4
2023-10-20 12:19:17.348778,1697797157.348778,1.74,1.75,2.09,2.09,1.57,1.57,1.39,1.4
2023-10-20 12:19:17.559309,1697797157.559309,1.74,1.75,2.09,2.09,1.57,1.57,1.39,1.4
2023-10-20 12:19:17.768699,1697797157.768699,1.74,1.92,2.09,2.09,1.57,1.57,1.39,1.4
2023-10-20 12:19:17.979419,1697797157.979419,1.92,1.92,2.09,2.09,1.57,1.57,1.4,1.4
2023-10-20 12:19:18.189318,1697797158.189318,1.92,1.92,2.09,2.09,1.58,1.57,1.4,1.4
2023-10-20 12:19:18.400174,1697797158.400174,1.92,1.92,2.09,2.09,1.58,1.57,1.4,1.4
2023-10-20 12:19:18.608537,1697797158.608537,1.92,1.92,2.09,2.09,1.58,1.57,1.4,1.4
2023-10-20 12:19:18.819064,1697797158.819064,1.92,1.92,2.09,2.09,1.58,1.57,1.4,1.4
2023-10-20 12:19:19.029079,1697797159.029079,1.92,1.92,2.09,2.09,1.58,1.57,1.4,1.4
2023-10-20 12:19:19.239563,1697797159.239563,1.92,1.92,2.09,2.09,1.58,1.57,1.4,1.4
2023-10-20 12:19:19.449160,1697797159.44916,2.09,2.09,2.09,2.09,1.58,1.57,1.4,1.4
2023-10-20 12:19:19.660357,1697797159.660357,2.09,2.09,2.09,2.09,1.58,1.57,1.4,1.4
2023-10-20 12:19:19.869367,1697797159.869367,2.09,2.09,2.09,2.09,1.57,1.57,1.4,1.4
2023-10-20 12:19:20.079125,1697797160.079125,2.09,2.09,2.09,2.09,1.57,1.57,1.4,1.4
2023-10-20 12:19:20.289244,1697797160.289244,2.09,2.09,2.09,2.09,1.57,1.57,1.4,1.4
2023-10-20 12:19:20.499391,1697797160.499391,2.09,2.09,2.09,2.09,1.57,1.57,1.4,1.4
2023-10-20 12:19:20.708993,1697797160.708993,2.09,2.09,2.09,2.09,1.57,1.57,1.4,1.4
2023-10-20 12:19:20.919608,1697797160.919608,1.95,1.05,1.97,1.05,1.7,1.75,1.39,1.4
2023-10-20 12:19:21.129460,1697797161.12946,1.74,1.05,1.75,1.05,1.73,1.75,1.38,1.4
2023-10-20 12:19:21.339586,1697797161.339586,1.46,1.05,1.59,1.05,1.73,1.75,1.38,1.4
2023-10-20 12:19:21.549601,1697797161.549601,1.18,1.05,1.59,1.05,1.73,1.75,1.38,1.4
2023-10-20 12:19:21.758786,1697797161.758786,1.03,1.05,1.59,1.05,1.73,1.75,1.39,1.4
2023-10-20 12:19:21.969125,1697797161.969125,1.03,1.05,1.59,1.05,1.73,1.75,1.39,1.4
2023-10-20 12:19:22.179449,1697797162.179449,1.03,1.05,1.59,1.05,1.73,1.75,1.39,1.4
2023-10-20 12:19:22.389582,1697797162.389582,1.08,1.22,1.59,1.05,1.73,1.75,1.39,1.4
2023-10-20 12:19:22.599753,1697797162.599753,1.22,1.22,1.59,1.05,1.73,1.75,1.39,1.4
2023-10-20 12:19:22.809016,1697797162.809016,1.22,1.22,1.59,1.05,1.73,1.75,1.39,1.4
2023-10-20 12:19:23.020408,1697797163.020408,1.22,1.22,1.59,1.05,1.73,1.75,1.39,1.4
2023-10-20 12:19:23.229052,1697797163.229052,1.22,1.22,1.59,1.05,1.73,1.75,1.39,1.4
2023-10-20 12:19:23.439726,1697797163.439726,1.22,1.22,1.59,1.05,1.73,1.75,1.39,1.4
2023-10-20 12:19:23.649193,1697797163.649193,1.22,1.22,1.59,1.05,1.73,1.75,1.39,1.4
2023-10-20 12:19:23.859530,1697797163.85953,1.22,1.4,1.59,1.05,1.73,1.75,1.39,1.4
2023-10-20 12:19:24.068983,1697797164.068983,1.38,1.4,1.59,1.05,1.73,1.75,1.39,1.4
2023-10-20 12:19:24.279126,1697797164.279126,1.41,1.4,1.59,1.05,1.73,1.75,1.39,1.4
2023-10-20 12:19:24.489741,1697797164.489741,1.4,1.4,1.59,1.05,1.73,1.75,1.39,1.4
2023-10-20 12:19:24.699785,1697797164.699785,1.4,1.4,1.59,1.05,1.73,1.75,1.39,1.4
2023-10-20 12:19:24.909300,1697797164.9093,1.4,1.4,1.59,1.05,1.73,1.75,1.39,1.4
2023-10-20 12:19:25.119915,1697797165.119915,1.4,1.4,1.59,1.05,1.73,1.75,1.39,1.4
2023-10-20 12:19:25.329832,1697797165.329832,1.4,1.57,1.59,1.05,1.73,1.75,1.39,1.4
2023-10-20 12:19:25.539165,1697797165.539165,1.59,1.57,1.59,1.05,1.73,1.75,1.39,1.4
2023-10-20 12:19:25.749294,1697797165.749294,1.59,1.57,1.59,1.05,1.73,1.75,1.39,1.4
2023-10-20 12:19:25.959555,1697797165.959555,1.59,1.57,1.59,1.05,1.73,1.75,1.39,1.4
2023-10-20 12:19:26.168953,1697797166.168953,1.59,1.57,1.59,1.05,1.73,1.75,1.39,1.4
2023-10-20 12:19:26.379895,1697797166.379895,1.59,1.57,1.59,1.05,1.73,1.75,1.39,1.4
2023-10-20 12:19:26.589041,1697797166.589041,1.59,1.57,1.59,1.05,1.73,1.75,1.39,1.4
2023-10-20 12:19:26.799924,1697797166.799924,1.56,1.57,1.59,1.05,1.73,1.75,1.39,1.4
2023-10-20 12:19:27.008916,1697797167.008916,1.72,1.75,1.59,1.05,1.73,1.75,1.39,1.4
2023-10-20 12:19:27.219691,1697797167.219691,1.75,1.75,1.59,1.05,1.82,1.75,1.39,1.4
2023-10-20 12:19:27.429277,1697797167.429277,1.75,1.75,1.59,1.05,1.8,1.75,1.39,1.4
2023-10-20 12:19:27.639810,1697797167.63981,1.75,1.75,1.59,1.05,1.79,1.75,1.39,1.4
2023-10-20 12:19:27.850057,1697797167.850057,1.75,1.75,1.59,1.05,1.79,1.75,1.39,1.4
2023-10-20 12:19:28.059740,1697797168.05974,1.75,1.75,1.59,1.05,1.78,1.75,1.39,1.4
2023-10-20 12:19:28.269998,1697797168.269998,1.75,1.75,1.59,1.05,1.77,1.75,1.39,1.4
2023-10-20 12:19:28.480254,1697797168.480254,1.88,1.92,1.58,1.05,1.77,1.75,1.39,1.4
2023-10-20 12:19:28.690765,1697797168.690765,1.91,1.92,1.17,1.05,1.76,1.75,1.39,1.4
2023-10-20 12:19:28.899075,1697797168.899075,1.91,1.92,0.82,1.05,1.76,1.75,1.41,1.4
2023-10-20 12:19:29.109718,1697797169.109718,1.91,1.92,0.83,1.05,1.76,1.75,1.41,1.4
2023-10-20 12:19:29.320275,1697797169.320275,1.91,1.92,0.87,1.05,1.76,1.75,1.41,1.4
2023-10-20 12:19:29.530189,1697797169.530189,1.91,1.92,0.89,1.05,1.76,1.75,1.41,1.4
2023-10-20 12:19:29.739252,1697797169.739252,1.91,1.92,0.93,1.05,1.76,1.75,1.4,1.4
2023-10-20 12:19:29.949566,1697797169.949566,2.0,2.09,0.95,1.05,1.76,1.75,1.4,1.4
2023-10-20 12:19:30.159598,1697797170.159598,2.09,2.09,0.97,1.05,1.75,1.75,1.4,1.4
2023-10-20 12:19:30.369569,1697797170.369569,2.09,2.09,0.98,1.05,1.75,1.75,1.4,1.4
2023-10-20 12:19:30.580144,1697797170.580144,2.09,2.09,1.0,1.05,1.75,1.75,1.4,1.4
2023-10-20 12:19:30.789993,1697797170.789993,2.09,2.09,1.0,1.05,1.75,1.75,1.4,1.4
2023-10-20 12:19:30.999988,1697797170.999988,2.09,2.09,1.01,1.05,1.75,1.75,1.4,1.4
2023-10-20 12:19:31.209877,1697797171.209877,2.09,2.09,1.01,1.05,1.75,1.75,1.39,1.4
2023-10-20 12:19:31.419856,1697797171.419856,2.09,1.05,1.03,1.22,1.75,1.75,1.39,1.4
2023-10-20 12:19:31.630064,1697797171.630064,1.98,1.05,1.22,1.22,1.75,1.75,1.38,1.4
2023-10-20 12:19:31.839326,1697797171.839326,1.98,1.05,1.21,1.22,1.75,1.75,1.38,1.4
2023-10-20 12:19:32.050097,1697797172.050097,1.98,1.05,1.21,1.22,1.75,1.75,1.38,1.4
2023-10-20 12:19:32.259663,1697797172.259663,1.98,1.05,1.21,1.22,1.74,1.75,1.38,1.4
2023-10-20 12:19:32.469217,1697797172.469217,1.98,1.05,1.21,1.22,1.74,1.75,1.38,1.4
2023-10-20 12:19:32.679436,1697797172.679436,1.98,1.05,1.21,1.22,1.74,1.75,1.38,1.4
2023-10-20 12:19:32.889464,1697797172.889464,1.98,1.22,1.21,1.22,1.74,1.75,1.38,1.4
2023-10-20 12:19:33.099972,1697797173.099972,1.98,1.22,1.22,1.22,1.74,1.75,1.38,1.4
2023-10-20 12:19:33.310239,1697797173.310239,1.98,1.22,1.22,1.22,1.74,1.75,1.38,1.4
2023-10-20 12:19:33.520518,1697797173.520518,1.98,1.22,1.22,1.22,1.74,1.75,1.38,1.4
2023-10-20 12:19:33.730259,1697797173.730259,1.98,1.22,1.22,1.22,1.74,1.75,1.38,1.4
2023-10-20 12:19:33.940005,1697797173.940005,1.98,1.22,1.22,1.22,1.74,1.75,1.38,1.4
2023-10-20 12:19:34.150006,1697797174.150006,1.98,1.22,1.22,1.22,1.74,1.75,1.38,1.4
2023-10-20 12:19:34.359722,1697797174.359722,1.98,1.22,1.22,1.22,1.74,1.75,1.38,1.4
2023-10-20 12:19:34.570905,1697797174.570905,1.98,1.4,1.22,1.22,1.74,1.75,1.38,1.4
2023-10-20 12:19:34.780240,1697797174.78024,1.98,1.4,1.22,1.22,1.74,1.75,1.38,1.4
2023-10-20 12:19:34.989198,1697797174.989198,1.98,1.4,1.23,1.22,1.74,1.75,1.38,1.4
2023-10-20 12:19:35.200247,1697797175.200247,1.98,1.4,1.23,1.22,1.74,1.75,1.38,1.4
2023-10-20 12:19:35.410097,1697797175.410097,1.98,1.4,1.23,1.22,1.74,1.75,1.38,1.4
2023-10-20 12:19:35.620473,1697797175.620473,1.98,1.4,1.23,1.22,1.74,1.75,1.38,1.4
2023-10-20 12:19:35.829849,1697797175.829849,1.98,1.4,1.23,1.22,1.74,1.75,1.38,1.4
2023-10-20 12:19:36.039908,1697797176.039908,1.98,1.57,1.23,1.22,1.74,1.75,1.38,1.4
2023-10-20 12:19:36.249915,1697797176.249915,1.98,1.57,1.23,1.22,1.74,1.75,1.38,1.4
2023-10-20 12:19:36.459620,1697797176.45962,1.98,1.57,1.23,1.22,1.74,1.75,1.38,1.4
2023-10-20 12:19:36.670135,1697797176.670135,1.98,1.57,1.22,1.22,1.74,1.75,1.38,1.4
2023-10-20 12:19:36.881072,1697797176.881072,1.98,1.57,1.22,1.22,1.74,1.75,1.38,1.4
2023-10-20 12:19:37.090697,1697797177.090697,1.98,1.57,1.22,1.22,1.74,1.75,1.38,1.4
2023-10-20 12:19:37.299973,1697797177.299973,1.98,1.57,1.22,1.22,1.74,1.75,1.38,1.4
2023-10-20 12:19:37.509400,1697797177.5094,1.98,1.75,1.22,1.22,1.74,1.75,1.38,1.4
2023-10-20 12:19:37.719839,1697797177.719839,1.98,1.75,1.22,1.22,1.74,1.75,1.38,1.4
2023-10-20 12:19:37.929948,1697797177.929948,1.98,1.75,1.22,1.22,1.74,1.75,1.38,1.4
2023-10-20 12:19:38.139777,1697797178.139777,1.98,1.75,1.22,1.22,1.74,1.75,1.38,1.4
2023-10-20 12:19:38.349594,1697797178.349594,1.98,1.75,1.22,1.22,1.74,1.75,1.38,1.4
2023-10-20 12:19:38.560260,1697797178.56026,1.98,1.75,1.22,1.22,1.74,1.75,1.38,1.4
2023-10-20 12:19:38.769352,1697797178.769352,1.98,1.75,1.22,1.22,1.74,1.75,1.38,1.4
2023-10-20 12:19:38.980259,1697797178.980259,1.98,1.92,1.22,1.22,1.74,1.75,1.38,1.4
2023-10-20 12:19:39.190434,1697797179.190434,1.98,1.92,1.22,1.22,1.74,1.75,1.38,1.4
2023-10-20 12:19:39.399905,1697797179.399905,1.98,1.92,1.22,1.22,1.74,1.75,1.38,1.4
2023-10-20 12:19:39.609948,1697797179.609948,1.98,1.92,1.22,1.22,1.74,1.75,1.38,1.4
2023-10-20 12:19:39.819823,1697797179.819823,1.98,1.92,1.22,1.22,1.74,1.75,1.38,1.4
2023-10-20 12:19:40.030043,1697797180.030043,1.98,1.92,1.22,1.22,1.74,1.75,1.38,1.4
2023-10-20 12:19:40.239425,1697797180.239425,1.98,1.92,1.22,1.22,1.74,1.75,1.38,1.4
2023-10-20 12:19:40.450998,1697797180.450998,1.98,2.09,1.22,1.22,1.74,1.75,1.38,1.4
2023-10-20 12:19:40.660176,1697797180.660176,1.98,2.09,1.22,1.22,1.74,1.75,1.38,1.4
2023-10-20 12:19:40.869867,1697797180.869867,1.98,2.09,1.22,1.22,1.74,1.75,1.38,1.4
2023-10-20 12:19:41.080342,1697797181.080342,1.98,2.09,1.22,1.22,1.74,1.75,1.38,1.4
2023-10-20 12:19:41.290722,1697797181.290722,1.98,2.09,1.22,1.22,1.74,1.75,1.38,1.4
2023-10-20 12:19:41.499778,1697797181.499778,1.98,2.09,1.22,1.22,1.74,1.75,1.38,1.4
2023-10-20 12:19:41.709901,1697797181.709901,1.98,2.09,1.22,1.22,1.74,1.75,1.38,1.4
2023-10-20 12:19:41.920629,1697797181.920629,1.98,2.09,1.22,1.22,1.74,1.75,1.38,1.4
2023-10-20 12:19:42.129969,1697797182.129969,1.98,1.05,1.39,1.4,1.74,1.75,1.39,1.4
2023-10-20 12:19:42.340805,1697797182.340805,1.98,1.05,1.39,1.4,1.74,1.75,1.46,1.4
2023-10-20 12:19:42.550220,1697797182.55022,1.98,1.05,1.4,1.4,1.74,1.75,1.47,1.4
2023-10-20 12:19:42.759993,1697797182.759993,1.98,1.05,1.4,1.4,1.74,1.75,1.47,1.4
2023-10-20 12:19:42.970236,1697797182.970236,1.98,1.05,1.4,1.4,1.74,1.75,1.45,1.4
2023-10-20 12:19:43.179475,1697797183.179475,1.98,1.05,1.4,1.4,1.74,1.75,1.44,1.4
2023-10-20 12:19:43.390635,1697797183.390635,1.98,1.05,1.4,1.4,1.74,1.75,1.43,1.4
2023-10-20 12:19:43.600648,1697797183.600648,1.98,1.22,1.4,1.4,1.74,1.75,1.43,1.4
2023-10-20 12:19:43.809595,1697797183.809595,1.98,1.22,1.4,1.4,1.74,1.75,1.42,1.4
2023-10-20 12:19:44.021249,1697797184.021249,1.98,1.22,1.4,1.4,1.74,1.75,1.42,1.4
2023-10-20 12:19:44.230735,1697797184.230735,1.98,1.22,1.4,1.4,1.74,1.75,1.41,1.4
2023-10-20 12:19:44.440660,1697797184.44066,1.98,1.22,1.4,1.4,1.74,1.75,1.41,1.4
2023-10-20 12:19:44.650254,1697797184.650254,1.98,1.22,1.4,1.4,1.74,1.75,1.41,1.4
2023-10-20 12:19:44.859559,1697797184.859559,1.98,1.22,1.4,1.4,1.74,1.75,1.4,1.4
2023-10-20 12:19:45.071292,1697797185.071292,1.98,1.4,1.39,1.4,1.74,1.75,1.4,1.4
2023-10-20 12:19:45.281134,1697797185.281134,1.98,1.4,1.39,1.4,1.74,1.75,1.4,1.4
2023-10-20 12:19:45.489976,1697797185.489976,1.98,1.4,1.39,1.4,1.74,1.75,1.4,1.4
2023-10-20 12:19:45.700703,1697797185.700703,1.98,1.4,1.39,1.4,1.74,1.75,1.4,1.4
2023-10-20 12:19:45.909851,1697797185.909851,1.98,1.4,1.4,1.4,1.74,1.75,1.4,1.4
2023-10-20 12:19:46.119940,1697797186.11994,1.98,1.4,1.39,1.4,1.74,1.75,1.4,1.4
2023-10-20 12:19:46.330460,1697797186.33046,1.98,1.4,1.39,1.4,1.74,1.75,1.4,1.4
2023-10-20 12:19:46.540864,1697797186.540864,1.98,1.57,1.39,1.4,1.74,1.75,1.4,1.4
2023-10-20 12:19:46.750264,1697797186.750264,1.98,1.57,1.39,1.4,1.74,1.75,1.4,1.4
2023-10-20 12:19:46.960701,1697797186.960701,1.98,1.57,1.39,1.4,1.74,1.75,1.4,1.4
2023-10-20 12:19:47.170186,1697797187.170186,1.98,1.57,1.39,1.4,1.74,1.75,1.4,1.4
2023-10-20 12:19:47.380384,1697797187.380384,1.98,1.57,1.39,1.4,1.74,1.75,1.4,1.4
2023-10-20 12:19:47.591484,1697797187.591484,1.98,1.57,1.4,1.4,1.74,1.75,1.4,1.4
2023-10-20 12:19:47.800374,1697797187.800374,1.98,1.57,1.39,1.4,1.74,1.75,1.4,1.4
2023-10-20 12:19:48.010529,1697797188.010529,1.98,1.75,1.39,1.4,1.74,1.75,1.4,1.4
2023-10-20 12:19:48.220165,1697797188.220165,1.98,1.75,1.39,1.4,1.74,1.75,1.4,1.4
2023-10-20 12:19:48.430821,1697797188.430821,1.98,1.75,1.39,1.4,1.74,1.75,1.39,1.4
2023-10-20 12:19:48.640952,1697797188.640952,1.98,1.75,1.39,1.4,1.74,1.75,1.39,1.4
2023-10-20 12:19:48.851399,1697797188.851399,1.98,1.75,1.39,1.4,1.74,1.75,1.39,1.4
2023-10-20 12:19:49.061162,1697797189.061162,1.98,1.75,1.39,1.4,1.74,1.75,1.39,1.4
2023-10-20 12:19:49.269691,1697797189.269691,1.98,1.75,1.39,1.4,1.74,1.75,1.39,1.4
2023-10-20 12:19:49.481401,1697797189.481401,1.98,1.75,1.39,1.4,1.74,1.75,1.39,1.4
2023-10-20 12:19:49.690227,1697797189.690227,1.98,1.92,1.39,1.4,1.74,1.75,1.39,1.4
2023-10-20 12:19:49.900314,1697797189.900314,1.98,1.92,1.39,1.4,1.74,1.75,1.39,1.4
2023-10-20 12:19:50.110611,1697797190.110611,1.98,1.92,1.39,1.4,1.74,1.75,1.39,1.4
2023-10-20 12:19:50.320295,1697797190.320295,1.98,1.92,1.39,1.4,1.74,1.75,1.39,1.4
2023-10-20 12:19:50.530387,1697797190.530387,1.98,1.92,1.4,1.4,1.74,1.75,1.39,1.4
2023-10-20 12:19:50.739973,1697797190.739973,1.98,1.92,1.39,1.4,1.74,1.75,1.39,1.4
2023-10-20 12:19:50.950537,1697797190.950537,1.98,1.92,1.39,1.4,1.74,1.75,1.39,1.4
2023-10-20 12:19:51.160998,1697797191.160998,1.98,2.09,1.39,1.4,1.74,1.75,1.39,1.4
2023-10-20 12:19:51.370927,1697797191.370927,1.98,2.09,1.39,1.4,1.74,1.75,1.39,1.4
2023-10-20 12:19:51.581016,1697797191.581016,1.98,2.09,1.39,1.4,1.74,1.75,1.39,1.4
2023-10-20 12:19:51.789785,1697797191.789785,1.98,2.09,1.39,1.4,1.74,1.75,1.39,1.4
2023-10-20 12:19:52.000748,1697797192.000748,1.98,2.09,1.39,1.4,1.74,1.75,1.39,1.4
2023-10-20 12:19:52.210575,1697797192.210575,1.98,2.09,1.39,1.4,1.74,1.75,1.39,1.4
2023-10-20 12:19:52.420685,1697797192.420685,1.98,2.09,1.39,1.4,1.74,1.75,1.39,1.4
2023-10-20 12:19:52.631117,1697797192.631117,1.98,1.05,1.45,1.57,1.74,1.75,1.39,1.4
2023-10-20 12:19:52.839845,1697797192.839845,1.81,1.05,1.57,1.57,1.74,1.75,1.39,1.4
2023-10-20 12:19:53.051172,1697797193.051172,1.68,1.05,1.57,1.57,1.74,1.75,1.39,1.4
2023-10-20 12:19:53.260390,1697797193.26039,1.39,1.05,1.57,1.57,1.74,1.75,1.39,1.4
2023-10-20 12:19:53.470688,1697797193.470688,0.87,1.05,1.57,1.57,1.74,1.75,1.4,1.4
2023-10-20 12:19:53.681435,1697797193.681435,0.87,1.05,1.57,1.57,1.74,1.75,1.4,1.4
2023-10-20 12:19:53.890497,1697797193.890497,0.9,1.05,1.57,1.57,1.74,1.75,1.4,1.4
2023-10-20 12:19:54.101455,1697797194.101455,0.93,1.22,1.57,1.57,1.74,1.75,1.4,1.4
2023-10-20 12:19:54.310558,1697797194.310558,1.15,1.22,1.57,1.57,1.74,1.75,1.4,1.4
2023-10-20 12:19:54.520600,1697797194.5206,1.15,1.22,1.57,1.57,1.74,1.75,1.4,1.4
2023-10-20 12:19:54.729993,1697797194.729993,1.15,1.22,1.57,1.57,1.74,1.75,1.4,1.4
2023-10-20 12:19:54.941131,1697797194.941131,1.18,1.22,1.57,1.57,1.74,1.75,1.4,1.4
2023-10-20 12:19:55.151039,1697797195.151039,1.18,1.22,1.57,1.57,1.74,1.75,1.4,1.4
2023-10-20 12:19:55.359885,1697797195.359885,1.18,1.22,1.57,1.57,1.74,1.75,1.4,1.4
2023-10-20 12:19:55.571395,1697797195.571395,1.18,1.4,1.57,1.57,1.74,1.75,1.4,1.4
