level_0,index,datetime,timestamp,joint_angle_1,joint_angle_des_1,joint_angle_2,joint_angle_des_2,joint_angle_3,joint_angle_des_3,joint_angle_4,joint_angle_des_4,timestamp_vicon,ee_base_ori_x,ee_base_ori_y,ee_base_ori_z,ee_base_ori_w,ee_top_ori_x,ee_top_ori_y,ee_top_ori_z,ee_top_ori_w
10655,10655,2023-10-20 12:34:25.005560,1697798065.00556,1.4,1.57,1.22,1.22,1.39,1.4,1.75,1.75,1697798064.977502,-0.0072954022268537,0.0046028753256408,0.3364009599341164,0.941679342876592,0.2375827141581658,-0.1594896881092447,-0.3398391434672715,0.8958944412638614
10665,10665,2023-10-20 12:34:27.105655,1697798067.105655,1.74,1.75,1.22,1.22,1.39,1.4,1.75,1.75,1697798067.077969,-0.0104447133179605,0.0036410153526415,0.3372161083682264,0.9413622826669316,0.2465105579353898,-0.100829968762165,-0.2750985245137309,0.9237892963420672
10670,10670,2023-10-20 12:34:28.155795,1697798068.155795,1.74,1.92,1.22,1.22,1.39,1.4,1.75,1.75,1697798068.178218,-0.0104397876090161,0.0036566003872646,0.3372125308015467,0.9413635584505607,0.2463252332561167,-0.100703729540386,-0.2744181047852633,0.9240548371628388
10677,10677,2023-10-20 12:34:29.626166,1697798069.626166,1.74,2.09,1.22,1.22,1.39,1.4,1.75,1.75,1697798069.578535,-0.0103461481103664,0.0036361733737385,0.3371783805386855,0.9413769038805784,0.246263407727985,-0.1005520516586138,-0.2745323489035376,0.9240538990377942
10686,10686,2023-10-20 12:34:31.515927,1697798071.515927,1.74,1.05,1.41,1.4,1.39,1.4,1.75,1.75,1697798071.478966,-0.0105177546389231,0.003634350309987,0.3373027087532708,0.9413304685406108,0.2492305327162992,-0.1307911411394651,-0.2651204962349411,0.9222195733324712
10691,10691,2023-10-20 12:34:32.565844,1697798072.565844,1.13,1.22,1.41,1.4,1.4,1.4,1.72,1.75,1697798072.579215,-0.0120305865988961,0.0071451574462506,0.3338115217023422,0.94253598323349,0.2484020028918507,-0.205146309797836,-0.4006983840729771,0.8577017206097655
10700,10700,2023-10-20 12:34:34.456419,1697798074.456419,1.4,1.4,1.4,1.4,1.4,1.4,1.75,1.75,1697798074.479645,-0.0060012755226363,0.0048093803209794,0.335381165725327,0.9420511282461004,0.2528706101978673,-0.1682456920084788,-0.3277091369619139,0.8946264936667279
10708,10708,2023-10-20 12:34:36.135981,1697798076.135981,1.57,1.57,1.39,1.4,1.39,1.4,1.75,1.75,1697798076.180031,-0.0099126155194288,0.0041055770606271,0.3372533412582542,0.9413527862075444,0.2504256751528829,-0.1433256295318788,-0.2957885819053192,0.9106337682943422
10715,10715,2023-10-20 12:34:37.607265,1697798077.607265,1.73,1.75,1.39,1.4,1.39,1.4,1.75,1.75,1697798077.580348,-0.0072628369948732,0.0043890281897222,0.3355389853138333,0.9419880981015094,0.2474033565251815,-0.126816888677363,-0.2638761328406651,0.923622456658197
10720,10720,2023-10-20 12:34:38.656762,1697798078.656762,1.73,1.92,1.39,1.4,1.39,1.4,1.75,1.75,1697798078.680597,-0.0071141187389176,0.004330728917426,0.3354800516636158,0.942010493061192,0.2478718195107086,-0.1271644577363032,-0.2638833076312597,0.9234469999597532
10727,10727,2023-10-20 12:34:40.125934,1697798080.125934,1.73,2.09,1.39,1.4,1.39,1.4,1.75,1.75,1697798080.080914,-0.007241463752956,0.0044091133888375,0.3355321685288603,0.9419905969828783,0.2389066170627524,-0.1315016403984504,-0.2628621500250563,0.9254914570002
10736,10736,2023-10-20 12:34:42.017436,1697798082.017436,1.73,1.05,1.58,1.57,1.39,1.4,1.75,1.75,1697798081.981345,-0.0072322559759036,0.0043664064903103,0.3354904495807225,0.9420057256768588,0.2490020320230795,-0.1392294187757685,-0.2578026175987834,0.9231202345062935
10744,10744,2023-10-20 12:34:43.696706,1697798083.696706,1.27,1.22,1.57,1.57,1.4,1.4,1.74,1.75,1697798083.68173,-0.0102075237600154,0.005366829787225,0.3355334187865854,0.9419577105550492,0.2516532802009844,-0.1926944208190167,-0.358882239978241,0.8779197141980061
10751,10751,2023-10-20 12:34:45.166612,1697798085.166612,1.4,1.4,1.57,1.57,1.4,1.4,1.74,1.75,1697798085.18207,-0.005935054760584,0.0047732563080202,0.3351977942350104,0.9421169937376092,0.2541793402896199,-0.1804779791163027,-0.3288855615145581,0.891434153177498
10756,10756,2023-10-20 12:34:46.216727,1697798086.216727,1.4,1.57,1.57,1.57,1.39,1.4,1.74,1.75,1697798086.182296,-0.0056917698451623,0.0048062736982602,0.3352208473206591,0.9421101246726874,0.253728819483331,-0.1805468936563594,-0.3290714148497696,0.8914799545045337
10763,10763,2023-10-20 12:34:47.686928,1697798087.686928,1.57,1.75,1.57,1.57,1.39,1.4,1.75,1.75,1697798087.682636,-0.0089985983539764,0.0040939702756499,0.3368807075651214,0.94149543467054,0.2451269854750138,-0.1580261677292511,-0.2868155802571836,0.912511541968908
10771,10771,2023-10-20 12:34:49.366191,1697798089.366191,1.71,1.92,1.57,1.57,1.39,1.4,1.75,1.75,1697798089.383022,-0.0103622854780518,0.0036371340793109,0.3372909101007894,0.9413364097169205,0.2509957573365153,-0.1500569174315387,-0.259734153143799,0.9203381014717836
10778,10778,2023-10-20 12:34:50.837832,1697798090.837832,1.71,2.09,1.57,1.57,1.39,1.4,1.75,1.75,1697798090.883362,-0.0104460530565501,0.0037237699861804,0.3373094292397079,0.9413285093199996,0.251130713810144,-0.1501239785491723,-0.2594755219745551,0.9203633028004796
10787,10787,2023-10-20 12:34:52.726817,1697798092.726817,1.71,1.05,1.76,1.75,1.4,1.4,1.75,1.75,1697798092.683769,-0.0104532322544279,0.0036896961237584,0.337356362341508,0.9413117447825956,0.2494839271414013,-0.1411045303712763,-0.2571004685393782,0.922901203100114
10792,10792,2023-10-20 12:34:53.776953,1697798093.776953,1.13,1.22,1.75,1.75,1.41,1.4,1.72,1.75,1697798093.784018,-0.0084664810059038,0.0069897757959541,0.3341860749118264,0.9424431702064194,0.2488722837652577,-0.2061085922851838,-0.3783090877180791,0.8674468679461582
10799,10799,2023-10-20 12:34:55.247020,1697798095.24702,1.24,1.4,1.75,1.75,1.4,1.4,1.74,1.75,1697798095.284358,-0.0102363244914423,0.0054520762458886,0.3354791573418809,0.941976235111426,0.2516550859089173,-0.1917017200336521,-0.3643723859347175,0.875872669193734
10809,10809,2023-10-20 12:34:57.346746,1697798097.346746,1.57,1.57,1.75,1.75,1.39,1.4,1.75,1.75,1697798097.384834,-0.0090476623781457,0.0040551995098794,0.3368774500522069,0.941496297819991,0.2530199437836442,-0.1623937305286926,-0.2926445285520149,0.9077270317894388
10816,10816,2023-10-20 12:34:58.817081,1697798098.817081,1.71,1.75,1.75,1.75,1.39,1.4,1.75,1.75,1697798098.785151,-0.0103179213546191,0.0036859537010389,0.3372862333341649,0.941338382861065,0.2361967134888651,-0.1520216101012853,-0.2600355470884727,0.923840926160814
10821,10821,2023-10-20 12:34:59.867218,1697798099.867218,1.71,1.92,1.74,1.75,1.39,1.4,1.75,1.75,1697798099.885401,-0.0103183476336428,0.0036260022105643,0.337298440751581,0.9413342369618948,0.2495619853370745,-0.1425253980135175,-0.2587725376243457,0.9221941770403688
10828,10828,2023-10-20 12:35:01.337967,1697798101.337967,1.71,2.09,1.74,1.75,1.39,1.4,1.75,1.75,1697798101.385741,-0.0103791995679119,0.0037531800248614,0.3372794354750174,0.9413398792474929,0.2432468640211872,-0.1382427762033014,-0.2497611281247258,0.927005543052104
10835,10835,2023-10-20 12:35:02.807132,1697798102.807132,1.71,1.05,1.74,1.92,1.39,1.4,1.75,1.75,1697798102.786058,-0.0104493915010407,0.0037523039614059,0.337283783157877,0.9413375484123372,0.2431124232875504,-0.1385866157820164,-0.2497115601991954,0.9270028243064992
10844,10844,2023-10-20 12:35:04.697961,1697798104.697961,1.27,1.22,1.92,1.92,1.4,1.4,1.74,1.75,1697798104.686488,-0.0115815866945069,0.0043873753477602,0.336517291965872,0.941595842171763,0.2513801630404947,-0.1688363788523039,-0.3653281815655064,0.8802486072467346
10852,10852,2023-10-20 12:35:06.377175,1697798106.377175,1.4,1.4,1.92,1.92,1.4,1.4,1.75,1.75,1697798106.386916,-0.0061111597282618,0.0048611602377091,0.3354221974043423,0.942035547278531,0.2504583041271297,-0.150043367329112,-0.3256355802763532,0.8992881043761148
10859,10859,2023-10-20 12:35:07.848072,1697798107.848072,1.57,1.57,1.92,1.92,1.39,1.4,1.75,1.75,1697798107.887256,-0.0170094313176125,0.006046876008782,0.3394300402451074,0.9404580598389228,0.2498201587879533,-0.1383841040440771,-0.2933964391692235,0.9123367018233456
10864,10864,2023-10-20 12:35:08.897621,1697798108.897621,1.57,1.75,1.92,1.92,1.39,1.4,1.75,1.75,1697798108.887483,-0.0170377733483048,0.00609976842463,0.3394355069882039,0.940455232161616,0.2495877827663685,-0.1413941581911734,-0.2908636674776602,0.9127496686740688
10871,10871,2023-10-20 12:35:10.367847,1697798110.367847,1.72,1.92,1.92,1.92,1.39,1.4,1.75,1.75,1697798110.387822,-0.0111947417974725,0.0075887108335981,0.3373009407432722,0.9412997209166036,0.249607043790185,-0.1247509181323645,-0.2656640674189094,0.9227979927361664
10879,10879,2023-10-20 12:35:12.047913,1697798112.047913,1.72,2.09,1.92,1.92,1.39,1.4,1.75,1.75,1697798112.088208,-0.0112874898394617,0.0075956566594572,0.3372994182947422,0.9412991028313288,0.2500355494083861,-0.1262481332920305,-0.2646237126347994,0.922777288181552
10888,10888,2023-10-20 12:35:13.938962,1697798113.938962,1.64,1.05,2.1,2.09,1.4,1.4,1.72,1.75,1697798113.988638,-0.0110092708835934,0.0081327953428473,0.3372567842793017,0.9413131864858304,0.2769194940506077,-0.1038675361298189,-0.3292249829679562,0.8967374416978613
10895,10895,2023-10-20 12:35:15.408418,1697798115.408418,1.26,1.22,2.09,2.09,1.4,1.4,1.73,1.75,1697798115.388955,-0.013432629606827,0.0042296777261491,0.3382756026514951,0.940941704325484,0.2433892122330013,-0.1486997624913554,-0.375753365678421,0.8817366274488956
10902,10902,2023-10-20 12:35:16.879022,1697798116.879022,1.39,1.4,2.1,2.09,1.4,1.4,1.75,1.75,1697798116.889295,-0.0169422937968488,0.0076021592552826,0.3394677431284613,0.9404343768869934,0.2520200938309674,-0.1304304133008387,-0.3481786884116076,0.8934457904806399
10907,10907,2023-10-20 12:35:17.927924,1697798117.927924,1.39,1.57,2.1,2.09,1.39,1.4,1.75,1.75,1697798117.889522,-0.0172238386225931,0.007553513336023,0.3395352109696736,0.9404052979067932,0.252288607319319,-0.129750610738875,-0.3478632512003634,0.8935918509555022
10917,10917,2023-10-20 12:35:20.028074,1697798120.028074,1.74,1.75,2.1,2.09,1.39,1.4,1.75,1.75,1697798119.989998,-0.0187883527956388,0.0066160564925021,0.3397190910856996,0.9403159919663288,0.2487077161370324,-0.0855566144682231,-0.2814442759467377,0.9228291592659248
10922,10922,2023-10-20 12:35:21.078342,1697798121.078342,1.74,1.92,2.1,2.09,1.39,1.4,1.75,1.75,1697798121.090247,-0.0188792581571683,0.0066294274805793,0.3397353425806916,0.9403082054859964,0.2473132570553961,-0.0863282719809599,-0.2777568149125717,0.9242481994091504
10929,10929,2023-10-20 12:35:22.548133,1697798122.548133,1.74,2.09,2.1,2.09,1.39,1.4,1.75,1.75,1697798122.590587,-0.0187982117060516,0.0067134639574141,0.339731765813034,0.9403105252712556,0.2473709558565081,-0.0858013088251818,-0.2778721334664752,0.9242471655597936
10936,10936,2023-10-20 12:35:24.017830,1697798124.01783,1.74,1.05,2.09,1.05,1.39,1.57,1.75,1.75,1697798123.990905,-0.018816779902523,0.0067054858488341,0.3397337373877233,0.9403094984813248,0.2488492087205376,-0.0856623205223712,-0.2810591864280002,0.9228985707467076
10945,10945,2023-10-20 12:35:25.908873,1697798125.908873,1.27,1.22,1.03,1.05,1.57,1.57,1.73,1.75,1697798125.891335,-0.0090927150070714,0.0083710525731883,0.3375871180501466,0.9412131457535076,0.2521945837198022,-0.1481544950306137,-0.3791127130960472,0.8779075625107542
10952,10952,2023-10-20 12:35:27.378381,1697798127.378381,1.4,1.4,1.05,1.05,1.57,1.57,1.75,1.75,1697798127.391674,-0.0170579375991651,0.0076060057258643,0.3394774643970293,0.9404287461622624,0.2379409329509302,-0.1338581038229938,-0.3414529817956204,0.899375328597707
10960,10960,2023-10-20 12:35:29.059030,1697798129.05903,1.57,1.57,1.04,1.05,1.57,1.57,1.75,1.75,1697798129.092059,-0.006659057391973,0.0047433636501343,0.3353039877045925,0.9420745157817036,0.2412610671809093,-0.0971411852484649,-0.3156459375699531,0.9125373031755126
10967,10967,2023-10-20 12:35:30.528331,1697798130.528331,1.75,1.75,1.04,1.05,1.58,1.57,1.75,1.75,1697798130.492377,-0.0083111788573748,0.0029604108185356,0.3348502132760667,0.9422300647627196,0.2291102136482722,-0.0644406031567755,-0.2896874198323003,0.927058313946722
10972,10972,2023-10-20 12:35:31.579095,1697798131.579095,1.74,1.92,1.04,1.05,1.58,1.57,1.75,1.75,1697798131.592626,-0.0087677081654346,0.0026187898418486,0.3349461190941782,0.9421928499712988,0.2291690512558241,-0.0616448498837169,-0.2898645948927852,0.9271785022620838
10979,10979,2023-10-20 12:35:33.048507,1697798133.048507,1.92,2.09,1.04,1.05,1.58,1.57,1.75,1.75,1697798133.092966,-0.0007530152958771,0.032213741601449,0.3170356797652781,0.9478660694295198,0.2110628296946671,-0.0269995467817685,-0.2674232703967798,0.9397916262901844
10987,10987,2023-10-20 12:35:34.729305,1697798134.729305,1.93,1.05,1.06,1.22,1.58,1.57,1.74,1.75,1697798134.693328,-0.0032922328754198,0.0072423030137064,0.3320815981321937,0.9432171130931202,0.2000037842057183,-0.0313180093607181,-0.2634862864084982,0.9431821910255376
10996,10996,2023-10-20 12:35:36.619059,1697798136.619059,1.22,1.22,1.23,1.22,1.56,1.57,1.74,1.75,1697798136.593758,-0.010786237740389,0.0047923095023688,0.3359343444283533,0.9418114498552956,0.2597985881639206,-0.167177782498132,-0.3800010844200511,0.8718689456946073
11003,11003,2023-10-20 12:35:38.088893,1697798138.088893,1.39,1.4,1.21,1.22,1.57,1.57,1.75,1.75,1697798138.094099,-0.0071411693422385,0.0046325471299258,0.3364054436489536,0.9416787778700682,0.247872467980387,-0.1463624296125489,-0.3429309440914583,0.8941675717670401
11010,11010,2023-10-20 12:35:39.559267,1697798139.559267,1.58,1.57,1.22,1.22,1.58,1.57,1.75,1.75,1697798139.594439,-0.0067701545084256,0.0046629902309673,0.3354575167365363,0.942019466887492,0.2427140500829519,-0.1277050247954933,-0.2928184038677189,0.9159905561143488
11015,11015,2023-10-20 12:35:40.608858,1697798140.608858,1.57,1.75,1.22,1.22,1.57,1.57,1.75,1.75,1697798140.594665,-0.0067485608132561,0.004646409461554,0.3355033418037762,0.9420033839878516,0.2427232827591404,-0.127759320025076,-0.2936825190674711,0.9157038506785592
11025,11025,2023-10-20 12:35:42.709690,1697798142.70969,1.92,1.92,1.22,1.22,1.57,1.57,1.75,1.75,1697798142.695141,-0.0068448475902263,0.0036949968393787,0.3342485268297641,0.94245287275914,0.2269451103950721,-0.0652864804021704,-0.2470267891495448,0.9397932526821694
11030,11030,2023-10-20 12:35:43.759799,1697798143.759799,1.92,2.09,1.22,1.22,1.57,1.57,1.75,1.75,1697798143.79539,-0.0068909385538124,0.0037103259303469,0.3343073244609988,0.9424316215296824,0.2232489058960353,-0.0638940884890974,-0.2498409726629358,0.9400302973049371
11037,11037,2023-10-20 12:35:45.228905,1697798145.228905,1.92,1.05,1.22,1.4,1.57,1.57,1.75,1.75,1697798145.195708,-0.0127486450096326,0.0007332064423723,0.3369844365195301,0.941423615596266,0.223401407337127,-0.0634914185204306,-0.2496709869884211,0.9400665131948284
11044,11044,2023-10-20 12:35:46.700242,1697798146.700242,1.13,1.22,1.44,1.4,1.56,1.57,1.73,1.75,1697798146.696047,-0.0085863697991451,0.0067113323819555,0.3343279730849178,0.9423937811150188,0.2519280980450388,-0.2021265321340183,-0.3986557403290101,0.8583418311637934
11051,11051,2023-10-20 12:35:48.169666,1697798148.169666,1.24,1.4,1.4,1.4,1.57,1.57,1.74,1.75,1697798148.196387,-0.0104168851182859,0.0050562410584787,0.3358175321181091,0.9418558849701444,0.2551806469168572,-0.187085232213303,-0.3684048281629235,0.8741623624436341
11060,11060,2023-10-20 12:35:50.059084,1697798150.059084,1.57,1.57,1.39,1.4,1.58,1.57,1.75,1.75,1697798150.096818,-0.0098929976306533,0.0039753795572966,0.3372854174101103,0.9413420590612868,0.2447165640518872,-0.1443248560991935,-0.2951688460449589,0.9122277629600368
11068,11068,2023-10-20 12:35:51.739376,1697798151.739376,1.74,1.75,1.39,1.4,1.57,1.57,1.75,1.75,1697798151.69718,-0.0071878217564908,0.0042316681650581,0.3354708419091012,0.9420136636120182,0.2353673866793793,-0.1189310395140146,-0.2610792280893301,0.928598534237544
11073,11073,2023-10-20 12:35:52.789587,1697798152.789587,1.74,1.92,1.39,1.4,1.57,1.57,1.75,1.75,1697798152.797429,-0.0071477393412767,0.0043069499192159,0.3354751782894221,0.9420120831265292,0.2348909744150687,-0.1189808067581153,-0.2606416652225217,0.9288356798226252
11080,11080,2023-10-20 12:35:54.258769,1697798154.258769,1.74,2.09,1.39,1.4,1.57,1.57,1.75,1.75,1697798154.297769,-0.0070496186678064,0.0042977546931427,0.3354407841369299,0.9420251124671984,0.2351030070297914,-0.1192126000780134,-0.2602756342893613,0.9288549543731036
11087,11087,2023-10-20 12:35:55.729323,1697798155.729323,1.74,1.05,1.39,1.57,1.57,1.57,1.75,1.75,1697798155.698086,-0.0070504533032562,0.0042700496155693,0.3354124377793295,0.942035325435,0.2348678297014103,-0.119442235846414,-0.2606701668728531,0.928774310028996
11096,11096,2023-10-20 12:35:57.619505,1697798157.619505,1.27,1.22,1.58,1.57,1.56,1.57,1.74,1.75,1697798157.598517,-0.0105941456863459,0.0050159206041706,0.3358235469870943,0.9418519787666616,0.2603113935927746,-0.1826964652253347,-0.3556287910543592,0.8788561559966288
11104,11104,2023-10-20 12:35:59.299625,1697798159.299625,1.4,1.4,1.57,1.57,1.57,1.57,1.75,1.75,1697798159.298902,-0.0055760203459674,0.0049373677124411,0.3350684718490513,0.9421643431853676,0.2546646848727499,-0.1725251853947715,-0.3214520294735056,0.8955721921936429
11111,11111,2023-10-20 12:36:00.770007,1697798160.770007,1.57,1.57,1.57,1.57,1.58,1.57,1.75,1.75,1697798160.799242,-0.009217871942424,0.0039904634319962,0.3369538160025634,0.9414675952574054,0.2537724199154908,-0.1518530008187394,-0.2899816258430763,0.9101927717280476
11116,11116,2023-10-20 12:36:01.819230,1697798161.81923,1.57,1.75,1.57,1.57,1.57,1.57,1.75,1.75,1697798161.799469,-0.0091376083790827,0.0039101551863235,0.336889101597347,0.941491873583868,0.2474246659093819,-0.1494325493582264,-0.2825117454445094,0.9146792123896929
11123,11123,2023-10-20 12:36:03.289645,1697798163.289645,1.72,1.92,1.57,1.57,1.57,1.57,1.75,1.75,1697798163.299809,-0.0072771470786472,0.0043523462865114,0.3355342997678449,0.941989826851384,0.2446450551829512,-0.1404935467101465,-0.2580711643208394,0.92401820028256
11131,11131,2023-10-20 12:36:04.969343,1697798164.969343,1.72,2.09,1.57,1.57,1.57,1.57,1.75,1.75,1697798165.000193,-0.0071072110268037,0.0043607510377082,0.3354703763628318,0.9420138523316882,0.2442531706329164,-0.1410491738716228,-0.2578351283509625,0.924103114254109
11140,11140,2023-10-20 12:36:06.860319,1697798166.860319,1.64,1.05,1.75,1.75,1.56,1.57,1.75,1.75,1697798166.900625,-0.0092720574475923,0.0041315445251845,0.336957688309047,0.9414650686987532,0.2357012459133164,-0.153647655992916,-0.2882372102288331,0.9152904627069444
11147,11147,2023-10-20 12:36:08.330457,1697798168.330457,1.26,1.22,1.75,1.75,1.56,1.57,1.73,1.75,1697798168.300942,-0.0105420247642809,0.0049956584006844,0.3358504288247138,0.9418430859592636,0.2547335920971538,-0.1843936920106077,-0.3601814989751324,0.8782818745710312
11152,11152,2023-10-20 12:36:09.380399,1697798169.380399,1.24,1.4,1.75,1.75,1.57,1.57,1.74,1.75,1697798169.401191,-0.0107506529688621,0.0047788941436898,0.3360443961820736,0.9417726633461666,0.2536455625546617,-0.1774880697656763,-0.3514414220655227,0.8835444757021271
11159,11159,2023-10-20 12:36:10.850232,1697798170.850232,1.4,1.57,1.75,1.75,1.57,1.57,1.75,1.75,1697798170.801508,-0.0050938331389781,0.0048877966779083,0.3351139800075317,0.9421511464256144,0.256161995242553,-0.1730155692179326,-0.3218833549156707,0.8948953854109325
11169,11169,2023-10-20 12:36:12.950580,1697798172.95058,1.72,1.75,1.75,1.75,1.57,1.57,1.75,1.75,1697798172.901984,-0.0105261876111554,0.0037379938104871,0.3373863376570301,0.9412999978428896,0.2517987630592877,-0.1380419206308269,-0.2585742682332624,0.9223237820190902
11174,11174,2023-10-20 12:36:14.001006,1697798174.001006,1.72,1.92,1.74,1.75,1.57,1.57,1.75,1.75,1697798174.002233,-0.0105420787563759,0.0037663701597593,0.3373596311350383,0.9413092787770369,0.2516154158557594,-0.1378277860219258,-0.2586666382939954,0.9223799402294648
11181,11181,2023-10-20 12:36:15.469840,1697798175.46984,1.72,2.09,1.74,1.75,1.57,1.57,1.75,1.75,1697798175.502948,-0.0105030929078774,0.0037342907545062,0.3374048539292755,0.9412936336005324,0.2521445143268818,-0.1383529243087577,-0.2585583922010173,0.9221871664973988
11190,11190,2023-10-20 12:36:17.360545,1697798177.360545,1.72,1.05,1.92,1.92,1.57,1.57,1.75,1.75,1697798177.403378,-0.0104480085690198,0.0037847730304648,0.3373647412186408,0.9413084223529126,0.2482429964269467,-0.124270020755016,-0.2705322061021717,0.9218159806208672
11195,11195,2023-10-20 12:36:18.410479,1697798178.410479,1.13,1.22,1.91,1.92,1.56,1.57,1.72,1.75,1697798178.403605,-0.009519391111928,0.0063178723762794,0.3348234229444982,0.9422116222639292,0.255067750297546,-0.1873106778656389,-0.4010652351508378,0.8596521563220014
11204,11204,2023-10-20 12:36:20.300692,1697798180.300692,1.4,1.4,1.92,1.92,1.57,1.57,1.75,1.75,1697798180.304035,-0.0062358332035785,0.0048858724544029,0.3354863581696715,0.9420117547656544,0.2554614027403825,-0.1524102562801106,-0.3304660329179008,0.8957135627967526
11212,11212,2023-10-20 12:36:21.980631,1697798181.980631,1.57,1.57,1.92,1.92,1.58,1.57,1.75,1.75,1697798182.004421,-0.0100788284762073,0.0040705787452112,0.3373116534614525,0.9413302799997072,0.2502766276312462,-0.1357969661604276,-0.2950532141976516,0.9120660033324284
11219,11219,2023-10-20 12:36:23.450028,1697798183.450028,1.73,1.75,1.92,1.92,1.57,1.57,1.75,1.75,1697798183.404738,-0.0103400173367685,0.0036948423569531,0.3372905485138938,0.9413365594008496,0.2510849445185114,-0.1173253843708301,-0.258730382397681,0.92533761084413
11224,11224,2023-10-20 12:36:24.500769,1697798184.500769,1.73,1.92,1.92,1.92,1.57,1.57,1.75,1.75,1697798184.504987,-0.0103636193183509,0.0037280790603902,0.3372757671609056,0.9413414649887502,0.2512463353168677,-0.1171409497619575,-0.258456604385436,0.9253936786731692
11231,11231,2023-10-20 12:36:25.970354,1697798185.970354,1.73,2.09,1.92,1.92,1.57,1.57,1.75,1.75,1697798186.005327,-0.0102102895711891,0.0036828201042384,0.3372681116701969,0.9413460615912576,0.2508459087247003,-0.116814613034526,-0.2582712726775877,0.9255952819494988
11241,11241,2023-10-20 12:36:28.071204,1697798188.071204,1.56,1.05,2.09,2.09,1.57,1.57,1.72,1.75,1697798188.105803,-0.0069087488475307,0.0049185620196293,0.3355491194972127,0.9419845356170484,0.2323790639207632,-0.1185872241863659,-0.3195906349414229,0.9109329651345486
11249,11249,2023-10-20 12:36:29.751090,1697798189.75109,1.25,1.22,2.09,2.09,1.57,1.57,1.73,1.75,1697798189.706165,-0.0244317371135151,0.0087755938748208,0.3407236748287633,0.9398050098743588,0.2423139961216811,-0.1555435189396821,-0.3755052866890041,0.8809573886789369
11255,11255,2023-10-20 12:36:31.009830,1697798191.00983,1.39,1.4,2.1,2.09,1.57,1.57,1.75,1.75,1697798191.00646,-0.0169431356798759,0.0075865569324337,0.3394734209118245,0.940432438190893,0.2446552263946965,-0.1277183109751948,-0.3418851823944967,0.8983019399391748
11262,11262,2023-10-20 12:36:32.480693,1697798192.480693,1.57,1.57,2.1,2.09,1.57,1.57,1.75,1.75,1697798192.5068,-0.0070016777998295,0.004735127627338,0.3355670649657402,0.9419783967717196,0.2431646051827705,-0.1032720794683195,-0.3039466030842384,0.915326343367298
11267,11267,2023-10-20 12:36:33.530899,1697798193.530899,1.57,1.75,2.1,2.09,1.57,1.57,1.75,1.75,1697798193.507027,-0.0069487414815158,0.0047043933994371,0.3354957867385986,0.9420043316010894,0.2487458864407049,-0.1127490106685613,-0.3109673392395983,0.9103364534601112
11275,11275,2023-10-20 12:36:35.211536,1697798195.211536,1.74,1.92,2.1,2.09,1.57,1.57,1.75,1.75,1697798195.207411,-0.0072100415651095,0.0043148847850761,0.3352649804061203,0.942086402610294,0.2434440894771523,-0.0922734939623773,-0.2760285802488481,0.9252182447922332
11282,11282,2023-10-20 12:36:36.681796,1697798196.681796,1.74,2.09,2.1,2.09,1.57,1.57,1.75,1.75,1697798196.707752,-0.0071297338124935,0.0043305378874905,0.33525346276418,0.9420910407396912,0.2433988102162143,-0.0923285151868899,-0.2758750303891053,0.9252704642841064
11289,11289,2023-10-20 12:36:38.151663,1697798198.151663,1.74,1.05,2.05,1.05,1.62,1.75,1.75,1.75,1697798198.108069,-0.0072671829922263,0.0043804741751698,0.3353252887185168,0.9420641964554228,0.2428851571986214,-0.0932399985764043,-0.2752878858975111,0.9254888886184168
11296,11296,2023-10-20 12:36:39.620849,1697798199.620849,1.12,1.22,1.04,1.05,1.74,1.75,1.73,1.75,1697798199.608408,-0.0170455127161396,0.0056040449450191,0.3378538094162819,0.9410275493519862,0.2543483551621774,-0.1791709838407138,-0.4122067140844214,0.8563237107773962
11303,11303,2023-10-20 12:36:41.090369,1697798201.090369,1.24,1.4,1.04,1.05,1.74,1.75,1.74,1.75,1697798201.108748,-0.0135775096106835,0.0040482688845291,0.3382928081901838,0.9409342371699576,0.2488521656735272,-0.1572849416976056,-0.3790279824124161,0.8773094296216982
11313,11313,2023-10-20 12:36:43.191569,1697798203.191569,1.57,1.57,1.05,1.05,1.75,1.75,1.75,1.75,1697798203.209224,-0.0068507848975375,0.0045701857784901,0.3349595480405135,0.9421965194823916,0.2259948783093297,-0.1043127522125795,-0.3155295283436076,0.915688965450086
11320,11320,2023-10-20 12:36:44.661385,1697798204.661385,1.75,1.75,1.04,1.05,1.75,1.75,1.75,1.75,1697798204.709564,-0.0195183552567835,-0.0008060269068262,0.3385912485940084,0.9407307534593764,0.2120383854686585,-0.0704698815958364,-0.2842771258941253,0.9323412650789886
11327,11327,2023-10-20 12:36:46.132026,1697798206.132026,1.92,1.92,1.04,1.05,1.75,1.75,1.75,1.75,1697798206.109882,-0.0259278637390515,-0.0077055530437782,0.3426495634889376,0.93907382402826,0.1818486630661313,-0.0392502220265984,-0.2635183928467657,0.9465455828661296
11334,11334,2023-10-20 12:36:47.601854,1697798207.601854,2.09,2.09,1.04,1.05,1.75,1.75,1.75,1.75,1697798207.610221,-0.006999439553371,0.0041464088354703,0.334128522136348,0.94249241155284,0.1624802124634362,0.0004076454790625,-0.2433921478206011,0.9562218763248804
11339,11339,2023-10-20 12:36:48.651621,1697798208.651621,2.09,1.05,1.04,1.22,1.75,1.75,1.75,1.75,1697798208.610448,-0.0071651245973468,0.0042388902472742,0.3341838388806268,0.942471142598002,0.1612639059157947,0.0006783521919879,-0.243532784391514,0.9563918001601652
